feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
10.0,-5.272864671661781,-1.9078788387932897,1.0,-2.2778418311662745,5.333063016192238,-4.0,-0.5635418600970561
9.0,-4.772060436009214,-0.814072625853561,3.0,-0.8373796191659644,3.880272707375469,-2.0,-0.8281202322682051
11.0,-4.158837378854225,1.3726369139134016,4.0,-2.0625845272468144,3.803682048317448,-4.0,0.8918741440106177
9.0,-5.205761771330273,0.21178890623046848,3.0,-3.4735182183662863,5.825846367743459,-3.0,0.026106219253023727
10.0,-5.172053974003212,1.1688259609449685,7.0,-1.2863459202146235,4.467671803751137,-3.0,1.0010601634696363
11.0,-5.191153509901566,3.952881169030971,0.0,-2.4719138542044865,3.9754122949947472,-3.0,5.620185801577478
11.0,-5.437885817618104,-3.1284832234221027,5.0,-1.4410489491863652,4.228179989567564,-2.0,0.40795164926175487
9.0,-5.369891289995101,3.234425149937248,3.0,-1.9798313059679342,5.838743686060905,-4.0,3.4586810843005678
10.0,-5.5747310487690225,0.20871187504642585,4.0,-3.234494582354296,4.245154566555667,-4.0,0.22459700463291946
10.0,-4.942754969276306,-1.7975680966462564,4.0,-1.8685641877035448,4.858814082077403,-3.0,-0.5987684490774906
9.0,-5.336936652152286,-2.6606272514779796,2.0,-0.24302148627776066,5.018033300344516,-3.0,-0.6825657444730295
12.0,-5.009852766074901,-0.378240781554067,3.0,-1.6056108331884327,2.699181336787641,0.0,1.747956441348083
10.0,-5.702644515564407,1.8433002238489187,0.0,-2.0460142024043706,3.2346483135517783,-2.0,1.6662234649989662
9.0,-4.877178538213186,-0.25509824075506843,4.0,-1.1397252784344818,5.403533467097075,-3.0,-0.49997419820542244
11.0,-4.61000429708343,3.022309860494695,3.0,-1.8314652278375114,4.115564766616764,-4.0,3.741299779327751
12.0,-5.799530318755707,-2.9023513801031178,4.0,-1.8323726157897644,6.268069893536502,-5.0,1.4753695958302797
11.0,-4.790388845703569,-0.02417789569210912,5.0,-2.873300137727282,6.160168525100653,-4.0,0.48922679304243605
8.0,-4.415065932075063,-2.504786888826238,4.0,-1.8129215793683213,5.863002399626525,-3.0,-1.0779389671500745
10.0,-5.7697965487341305,0.7272637652499357,3.0,-1.171645266866444,7.183726144775116,-2.0,0.582654202341442
11.0,-4.059746832677263,1.7737747801946007,2.0,-2.6688497216800195,4.900292806708181,-2.0,1.1908560782141566
9.0,-4.89112439089973,-0.8415235873621065,2.0,-0.8604033430024418,5.778658311084607,-3.0,-0.7607797420879021
10.0,-5.427572267372394,-5.2084277132542685,5.0,-2.073364819316101,4.298718828084763,-3.0,1.3241208617264166
11.0,-5.052672698913569,0.39789629359298906,5.0,-2.7102156092308327,7.9428438954424685,-3.0,0.9930086276676622
9.0,-4.6148760831200395,0.873477103467019,3.0,-1.2018943384638043,7.380360382923223,-3.0,0.012857914745614318
10.0,-4.904151933592766,0.8085895099233953,3.0,-2.2294353885906153,5.01425652142135,-1.0,0.6130302438123637
7.0,-4.742429682407879,2.471564383644308,2.0,-1.3923880900111136,5.46390347588623,-3.0,2.966137404900531
9.0,-5.437273751414106,-2.1421073592980977,5.0,-2.2334069058068295,6.631157119237767,-3.0,-0.7333937422648101
10.0,-4.960233888285386,1.3604322109008988,4.0,-2.047860914823923,4.823432594223072,-5.0,1.0480049497899608
9.0,-5.696409884656021,2.38501502495595,6.0,-1.6051518365325668,4.212051115040355,-3.0,2.226947476269609
12.0,-5.050126776392558,-3.5571751680130337,2.0,-1.7672823539279952,6.0487877012082585,-2.0,1.703351089710321
9.0,-5.379481037759381,0.6393036518379545,2.0,-3.596425424361391,5.094127095300404,-4.0,0.24315058327171424
10.0,-5.295411267410984,-1.008359662015343,3.0,-2.8969949920755136,5.219593339574312,-4.0,-0.24708643573021927
10.0,-4.3449994197348545,-0.16304534620329178,4.0,-1.2564720121673476,3.998874388318441,-2.0,-0.7286768787067205
11.0,-4.4814518265042675,0.6953529670766727,3.0,-2.105709271121238,2.9387934219639247,-4.0,0.8369406938522352
9.0,-4.639935897446588,-0.9744571282271046,2.0,-2.4189850422171375,5.283370891854921,-2.0,-0.8943146059104906
11.0,-5.553036458524874,-1.3514161583232236,4.0,-3.0868592122059795,6.085954449793039,-3.0,0.2522697621126434
10.0,-5.239141241561763,0.0683048349760492,4.0,-2.8637890570206785,4.729031901108749,-3.0,0.1978579506006229
9.0,-4.423620738009705,-2.1744918777256053,2.0,-3.617438911969558,6.72371542347064,-4.0,-1.3720167301089015
10.0,-4.922818157432335,-2.171650257770371,5.0,-2.0810245749612264,4.155300409501347,-3.0,-0.7204098522536669
10.0,-3.7722428261863112,1.3587465659130067,5.0,-2.4787500644648377,3.734354654040896,-1.0,-0.476776068408765
9.0,-4.817070653702516,-2.297588070317312,3.0,-2.7732703127882523,4.919323631364643,-2.0,-0.913921575787563
10.0,-4.994434482814762,1.3326250018184238,3.0,-2.0544987401343624,4.900888909578452,-4.0,1.062943871944106
10.0,-5.150313439073076,0.9251825857079023,4.0,-1.7088234953178094,5.923962477602267,-2.0,0.7539909954630875
10.0,-4.9247420058255615,-3.4516134575811934,2.0,-0.3254416542320442,4.070044611123218,-3.0,-0.22792015146842623
11.0,-5.062332576460076,-1.3551293046713102,3.0,-3.209506735650571,6.641713084177877,-2.0,0.2124371602819228
12.0,-4.577130921400037,2.388218806094745,-0.0,-1.0724951653595824,7.360300355009905,-2.0,3.8352872753759932
9.0,-4.445424133161227,-1.9623310622793633,4.0,-1.2215187511879424,4.953027167637989,-6.0,-1.2852002245693313
12.0,-5.437447097927966,-0.9288085246187753,1.0,-2.6232741915013604,6.499652504221182,-4.0,1.593752890541181
8.0,-5.711709600971211,0.924121786503793,5.0,-1.8374112363311752,3.732203515249688,-2.0,0.6476933831115081
10.0,-5.995918993358813,1.566781018565191,3.0,-2.366106599470092,6.290265849418299,-3.0,1.3263200338302872
11.0,-4.693726580354,-0.5030777720889914,3.0,-1.851449135665009,6.256731690271355,-4.0,0.2400467656621963
10.0,-5.443298406171195,-1.1950203893832831,2.0,-0.7926951892763594,6.036124736227855,-4.0,-0.3671303903736676
9.0,-6.100016285089592,2.8447397233970153,3.0,-1.5155150138949496,4.981324293355647,-5.0,2.6865729325138865
10.0,-4.823771895753125,3.4777993275951578,5.0,-1.5931133014132464,1.4549012705095627,-3.0,3.8429735218673455
10.0,-3.643771590147126,1.9577161015635909,-1.0,-2.344247455963714,4.229927427617445,-1.0,-0.0341249057164309
9.0,-4.965215138747621,0.1706362851300481,5.0,-3.1872453319394682,4.248900778778477,-2.0,-0.22814918573357632
11.0,-4.548120221779926,-1.6165314432818527,4.0,-2.1667745684323263,3.826094074327427,-1.0,-0.21444966656253672
10.0,-5.048176686860908,-1.6608888131131305,1.0,-1.0347134761088679,5.146691605456479,-2.0,-0.45159672398156725
9.0,-4.99866980532183,1.045028210531515,1.0,-3.221734285271718,4.497243865374519,-2.0,0.5153389400198806
11.0,-4.609969591747305,0.8367964417773675,6.0,-2.844071494541356,4.010465588281974,-1.0,0.983939867870616
10.0,-5.229972276968707,2.803197185892859,2.0,-1.8989858110127456,3.7294398221026164,-3.0,2.986786790185401
11.0,-4.892245504999849,1.3009001850722783,1.0,-2.78772382787781,4.141384417417726,-3.0,1.7038017111835642
11.0,-4.882973710613383,-3.006160603519636,5.0,-2.63401875769217,6.345799054219913,-2.0,0.16456524562053393
9.0,-5.350622895708271,2.103895235445837,4.0,-2.338878865382542,4.206769934447007,-2.0,1.8693092844975923
9.0,-4.611777333146329,-1.9961212546288258,2.0,-3.0924939233521194,4.382073552280073,-3.0,-1.0927356272769844
11.0,-5.015751714209463,-0.7679425439047032,3.0,-2.7792974769730945,4.451962861972104,-4.0,0.3728496709641693
11.0,-5.293511407451064,0.500400412503389,1.0,-1.437257666570153,5.406792216571303,-3.0,1.078292599929951
10.0,-4.8774239738242455,3.9913349795679287,5.0,-3.045895825784771,5.547499386234239,-2.0,4.872690720640866
10.0,-5.376036464305936,6.219837112010722,5.0,-3.27829770759587,1.346412152908206,-2.0,9.957195850105435
11.0,-5.046544321041716,1.2134461182723655,4.0,-2.5040199836271153,6.22596225659313,-4.0,1.7429164917211044
9.0,-4.940449948281579,-0.36639323744077573,4.0,-1.4144355979921235,6.723641641092504,-1.0,-0.4558348017620425
11.0,-4.46217263611291,1.0690112969611005,6.0,-2.1575374463975114,3.7397761551659965,-4.0,1.079519355462039
10.0,-4.76049821013379,1.7753108517476721,3.0,-2.3716648624924948,3.833242106318198,-3.0,1.4560940613483155
10.0,-5.0263604639198,-0.6413352511143834,1.0,-1.9645129619875144,4.459695934666074,-4.0,-0.2099927095156866
11.0,-4.500438581860266,3.5904227118246443,4.0,-3.396565946287722,4.092795176652074,-1.0,4.4193455113201825
11.0,-4.397628662170223,0.46014151838280415,6.0,-1.604235476979974,5.268712248735928,-3.0,0.529145774546793
11.0,-4.675622871334571,0.9954861781827885,1.0,-1.6932519748770847,2.664169656369363,-4.0,1.223199405385855
11.0,-4.912434195547683,1.3318485041089227,2.0,-2.327446779276577,3.6584868703559126,-2.0,1.7357903511834438
10.0,-5.602329375006194,0.8431732212289114,4.0,-1.1952603905628667,6.847036640209889,-2.0,0.6706979507145767
11.0,-5.358648248450607,1.6778810009392244,3.0,-2.901996879162431,3.8861360391823787,-3.0,2.276259321900223
10.0,-5.1921823719623355,-1.2345063730938464,2.0,-1.0976728053971447,6.49211393372351,-2.0,-0.4724540463886965
10.0,-5.233141009656879,-1.116603507892061,5.0,-1.876405067523799,5.426405834708164,-4.0,-0.40479577547372114
10.0,-5.101422194138033,-2.20030846594339,6.0,-2.269242071902539,2.82887874249409,-3.0,-0.5832346196493925
10.0,-4.8794050658196815,0.8790024612404528,3.0,-2.0158989082946492,5.762395034259447,-5.0,0.5601611310017476
11.0,-4.735728829504541,1.5578730070242282,2.0,-2.0858118126487533,4.858799237368576,-4.0,1.8256474412678687
9.0,-5.0642660187624875,0.9155457323037716,1.0,-1.0237736828658264,4.453439532500312,-1.0,0.4859552246375323
12.0,-4.659043120332387,3.3489848666950746,3.0,-2.861343301976811,5.293948511806405,-2.0,5.317838888274625
9.0,-5.004536088176402,-0.01119203765809311,5.0,-2.6100153913172788,5.56956018268015,-3.0,-0.31435661964381323
9.0,-6.093417995079732,1.3374833111850253,4.0,-1.1709576863420161,5.849110186369543,-2.0,0.7717727150859102
11.0,-5.5083325358577335,-2.1834017522786286,3.0,-2.476427948147087,6.413903417057603,-3.0,0.21733340301527052
11.0,-5.025734493694103,-0.774199404948802,2.0,-1.2795735381347266,5.489763095334028,-3.0,0.40286286346740113
11.0,-5.500710235467499,1.391075515131555,1.0,-0.6404512135930323,3.349239093456366,-3.0,1.99800356365664
11.0,-4.691722148864794,1.698204221486288,4.0,-2.321436021553307,4.43162545081857,-3.0,1.993059746497299
10.0,-4.136011476221082,-0.5879338953283645,4.0,-1.4549101387397556,8.531658002322345,-3.0,-1.148126386979547
9.0,-4.492222888186467,-0.14319850371613366,1.0,-2.922953825071887,5.869389272458073,-2.0,-0.7712701107585579
10.0,-5.1398815667086755,-3.035747493361619,5.0,-1.3962133615457526,7.8431447609737965,-3.0,-0.368975373833008
9.0,-4.276224970107345,-0.7140584016132188,4.0,-1.8404608112105862,6.674520898639022,-2.0,-1.2595673150654765
11.0,-4.934236356577829,1.7807663270395724,5.0,-1.6215693742718278,5.290162485866898,-2.0,2.271154230862559
10.0,-5.162251961884488,1.1504100322131325,1.0,-2.516457657628316,5.361688483737341,-3.0,0.9736458545698673
9.0,-5.255014919866078,1.0013314427624194,1.0,-3.328866732453738,4.956103952147785,-4.0,0.6983319719268608
10.0,-5.184510432825602,0.09954737436192015,3.0,-1.5973983482003962,2.9146344609842005,-4.0,0.13865609968546494
10.0,-5.183687801343496,0.014126317256352904,4.0,-3.650722521983564,5.021656702961869,-3.0,0.09728962934849598
9.0,-4.918167490647272,-1.3206422789468941,6.0,-2.2538803937940277,6.452809463050636,-3.0,-0.8167504798621319
9.0,-4.988977979785085,1.3976568404050695,4.0,-1.2470545068640242,4.280432006214555,-3.0,0.8605848953647146
10.0,-5.006980290165985,0.8419458887787796,3.0,-1.846481811301571,5.494343598874171,-3.0,0.6335390101965918
10.0,-4.792277952146299,0.9840376959855985,1.0,-0.44132588416814933,6.0219092550718365,-1.0,0.6812682432587702
9.0,-4.417026387518638,-1.0520696853351608,5.0,-1.1799126779345812,3.9083834728250295,-4.0,-1.2065404339491972
10.0,-4.522847036605423,-4.306685839742489,2.0,-2.5231187106604613,4.458436562787602,-5.0,-0.12679413414957133
10.0,-5.7367879164005675,2.1943054235073913,5.0,-1.9781492961188492,3.778506211427409,-3.0,2.1648893848196034
9.0,-6.309300171350096,-0.9576749120168083,3.0,-2.0378965620355487,4.013401271972712,-3.0,-0.9438165759261697
9.0,-4.437629428203253,-1.7255515280862412,5.0,-3.2657414106769016,3.454873659616327,-3.0,-1.2841707801385411
9.0,-5.770927117158803,1.3869578238279874,4.0,-2.752319133187483,3.919461846346368,-2.0,1.010594426360728
10.0,-5.166317810237099,-0.7840252798382592,3.0,-2.448608725583888,6.703346816957406,-2.0,-0.31590974336426475
10.0,-5.37708999661607,2.1198727680932437,2.0,-3.6289764022847493,3.901427565091649,-4.0,2.130706376699659
11.0,-5.978641395331877,1.234011899153395,2.0,-1.9620052253986857,5.151751062872828,-4.0,1.6998730009719065
11.0,-4.830541775346206,1.3671386464009552,4.0,-2.1992574757224324,4.396557495594853,-3.0,1.6701928432903583
10.0,-4.565476891528185,-2.7319114224010685,3.0,-3.338315121049259,6.414639124444327,-2.0,-0.8385496012363547
10.0,-5.443642622126315,2.423887970772801,2.0,-1.6766297077781342,6.5733947559243395,-1.0,2.410078043347941
9.0,-6.313121770423661,0.5225010624677121,3.0,-1.4273018042472323,6.0368839785667365,-2.0,-0.14188430456660214
10.0,-5.112595039305147,-0.7385542784924063,3.0,-1.8183724169080888,5.367361463723307,-3.0,-0.27046799469401267
10.0,-4.919673229655311,0.28677693468450216,-0.0,-2.259254540167176,4.722728555790922,-4.0,0.18060169242866278
10.0,-5.887724720772767,-3.55247046579664,4.0,-1.5268462785985162,3.5697503549705,-4.0,-0.18287580720694022
9.0,-5.020472404021655,0.8173056229613417,2.0,-1.4558237116186472,7.332234657346636,-4.0,0.38838709795929754
11.0,-4.94044947330361,-2.058743016364143,1.0,-1.7540771442242493,4.088392378696936,-2.0,0.15675472354974068
12.0,-4.626210740492954,-2.705340571687069,0.0,-2.6596898003478087,5.79637561643941,-3.0,1.1585894162016315
10.0,-4.97855611123772,-3.0447183724357822,0.0,-1.7787193875910554,6.271478687148076,-4.0,-0.41705341934415097
10.0,-5.435423980219758,2.2253767499798505,1.0,-1.0436154793396168,4.333663403713604,-3.0,2.261072403962849
11.0,-4.297710529525961,-1.2585267873855774,2.0,-2.477303246889384,6.245615032779154,-2.0,-0.4314684474577056
10.0,-4.945555048661378,3.0674554198329984,6.0,-0.3216485286940549,5.917055844006626,-3.0,3.2198505547545393
10.0,-5.032080385090845,-1.0716029261045956,2.0,-2.4205047471883074,7.073556602458118,-2.0,-0.4659986172655652
10.0,-5.638804957450726,-3.4147159151858935,3.0,-1.974074389327891,4.436784240287946,-3.0,-0.07589554056544112
10.0,-5.283050321170601,-2.2330488798973183,4.0,-2.537988476805069,3.456963179264342,-2.0,-0.4171728082126618
9.0,-5.47433018544774,2.4716232400138773,3.0,-1.8213833312637913,4.393412293466587,-3.0,2.3595771909579244
10.0,-5.105844002667795,-0.31179635587333504,3.0,-3.39377735410822,5.250624251041198,-3.0,-0.19229902162419055
10.0,-4.1581993485667885,-1.0965745929812019,1.0,-2.436833439053377,5.069855272502068,-4.0,-1.36211517188135
11.0,-5.602247097888524,0.3200364517055754,5.0,-2.8736969602788536,4.52787452447054,-3.0,1.0131996410078858
11.0,-5.711441882988677,1.00356547233509,6.0,-1.8917293216861673,2.7089630492273087,-5.0,1.5904962579341984
12.0,-4.277257584070338,2.2347976318049216,0.0,-1.2044420995928742,5.564579595354928,-3.0,3.264483529743971
9.0,-5.022485197480733,2.8969984597858525,1.0,-1.4831950503083586,7.36681337489864,-3.0,2.7838321228360905
11.0,-5.307780052151609,-0.7195372915781715,3.0,-3.8973274886871137,5.557101485747604,-4.0,0.36760915788641285
10.0,-4.47522202392778,-2.6520953721640765,2.0,-0.3663442776576957,5.730962622864216,-4.0,-0.9053836425143701
12.0,-5.234990037043986,-0.826930322246552,4.0,-1.7637760475033053,5.686934367386122,-2.0,1.5657498657016866
9.0,-4.08159003409314,0.5205610131657723,2.0,-2.6211993123944004,5.47645600385888,-3.0,-0.8799597020785722
9.0,-4.507094106872589,-1.9275178524212218,6.0,-1.8742976648072474,6.117999160241713,-3.0,-1.247935491031766
9.0,-5.351561917665754,-1.9143018297900858,5.0,-1.8590481419978462,5.474448417422799,-3.0,-0.7614100214431981
8.0,-3.959885353491212,0.6875757630997709,3.0,-2.533478973561251,4.624787396416069,-3.0,-0.8047091907073208
9.0,-5.312322223569322,-0.0973047031409023,5.0,-1.8416666661263397,4.044813307989495,-2.0,-0.2296604026565719
9.0,-4.596077263269219,0.06559399082317302,5.0,-2.485977830096246,4.7012316136631895,-3.0,-0.5542014805398969
10.0,-4.755498754445825,-1.516990669400139,2.0,-2.323489594152018,5.376955395740799,-4.0,-0.711123618238429
10.0,-4.350954589627184,-0.46080142841153465,2.0,-2.5490233086040677,4.620700446652432,-2.0,-0.8907068182665596
12.0,-4.325640090835767,-1.8484662885366088,3.0,-3.1461370317917225,5.377206419757717,-3.0,0.7365100789689301
11.0,-4.920970237425069,1.7803968222495736,4.0,-1.883330823827693,5.526980160440501,-4.0,2.288103042770946
9.0,-5.320231165729503,2.070498669447505,3.0,-1.5317604507869296,5.999815317524218,-4.0,1.8418989305015345
9.0,-4.915282585012063,-3.6923757244761877,1.0,-1.5880931231389022,6.539353962606777,-3.0,-0.4190026896942456
10.0,-5.339142268609665,-1.85902172038482,2.0,-1.3440597978918125,5.093608902174629,-3.0,-0.39029911362553094
9.0,-4.112263420943525,-2.993058510180158,3.0,-1.7405278319881055,3.4306681218228072,-2.0,-1.6322951010994806
12.0,-4.981454270448565,-1.3000478688137964,3.0,-2.426180398573523,4.585875083816972,-3.0,1.34482012352068
11.0,-5.250199079355982,-0.16687593958072172,6.0,-1.328268908455049,5.052875080887919,-4.0,0.7256005889778102
10.0,-4.8471195008977634,-2.89929043939706,1.0,-3.086014031873548,2.797077492587492,-2.0,-0.5130094967302682
8.0,-5.664823187118327,-1.8437196262506264,4.0,-2.720537106009984,6.666397424122978,-2.0,-0.4666741331828687
11.0,-5.581980897082446,-2.007914744162997,5.0,-2.7713600571385957,5.17085349501256,-3.0,0.2192939062725814
10.0,-4.333956122502737,0.4145346587978879,6.0,-1.1359551526885516,5.457623401496342,-2.0,-0.37535771018019803
11.0,-5.4357088316235656,0.13868867407250085,2.0,-1.2457691886879396,6.638631755031518,-3.0,0.96118061389668
8.0,-5.498759982944342,-1.4434751066745066,4.0,-1.6101558103640041,4.243828603829184,-3.0,-0.40242840882436925
9.0,-4.792569011625958,0.35364174427879597,4.0,-1.1424561078305622,5.688850317060836,-2.0,-0.16413213743513544
10.0,-4.434503888165138,-1.0933601691745307,3.0,-2.7034262259295905,4.868163052277677,-2.0,-1.05519142140588
10.0,-4.602799314797069,-0.5433102206521065,3.0,-1.7211239041112156,4.779095759580897,-3.0,-0.6031023132753239
10.0,-4.462967008177501,3.346904180597074,4.0,-2.1001395427065312,4.073369134634745,-2.0,3.3373551390026877
11.0,-5.278380120187024,2.680922103580696,-1.0,-1.3224943168920689,6.998723856423833,-5.0,3.6536967965582754
9.0,-5.7170586568294555,-2.5991624738551953,4.0,-2.092179386041758,4.549399951909315,-1.0,-0.73095201986602
10.0,-4.2264078674221635,1.659464835758349,3.0,-2.307954310728065,5.839357096274842,-5.0,0.635095316798247
10.0,-5.194086645044169,1.6227931089831842,3.0,-1.567273185151208,2.7499911350336763,-4.0,1.4645429365405347
11.0,-5.111802012850032,-2.2965265775052366,6.0,-1.2990646662470136,6.415986235627743,-3.0,0.25976953879839737
11.0,-4.303025382901735,1.6375552875097212,2.0,-2.5346761558774413,6.26265338714847,-3.0,1.4462669824247663
9.0,-4.729239464374765,3.0758638368251057,2.0,-2.048860537081901,5.116920932356764,-2.0,2.8582423624321533
8.0,-4.906993025143007,-2.2450896124888278,6.0,-2.8467525069133224,4.727669040634491,-4.0,-0.6247886616611165
11.0,-3.8927017953143017,-1.8350056420285272,2.0,-3.9984488139943517,5.4800000067362795,-3.0,-1.2376065403948782
10.0,-5.29448660708832,2.035322933687005,2.0,-1.8396322948690167,7.746548793056347,-4.0,1.9342330599338966
9.0,-4.586963086803675,0.542990621651296,3.0,-1.5128757149962944,2.884115961315818,-3.0,-0.23736133859439293
12.0,-5.067577247890309,1.1029525504790465,4.0,-1.7903465527306195,5.938432865088953,-3.0,2.863006293969329
10.0,-4.755294701648706,0.6811784328009935,3.0,-3.559649374203494,3.9060592374153167,-3.0,0.33815749281779806
11.0,-4.199001201092955,0.7813918418562883,1.0,-2.28067954406118,4.976097924440323,-3.0,0.4626557416545689
10.0,-4.763219462632636,-2.652944256622166,2.0,-3.774678208040865,4.702543857105605,-3.0,-0.6893643481166266
12.0,-4.815912342451207,2.0946354132428966,2.0,-0.9042391138766521,4.486018090642693,-3.0,3.727785625258789
12.0,-4.525225541186045,2.339179984855547,3.0,-2.868843665694469,4.987441845136725,-2.0,3.7693895569943123
10.0,-5.08503077779578,-0.4587814881360555,4.0,-0.9956771124320829,3.638994625666651,-4.0,-0.18322373303703304
11.0,-5.409306470757269,-0.08695389962772486,4.0,-1.2433042850526834,6.23501652335356,-4.0,0.7946924324463618
11.0,-5.563593508012366,-3.0622150051114443,0.0,-2.720472282028849,2.8470277865616795,-2.0,0.4788274036080338
11.0,-5.9450489130846975,1.0285095120356698,5.0,-2.906227961014196,5.647717415394011,-3.0,1.4996136978760775
9.0,-4.0328208127954195,1.1441148834282882,3.0,-1.7197038268909295,4.608156976958515,-2.0,-0.4785598464953896
11.0,-5.439327499104509,-0.12438203399862201,5.0,-2.675459229746457,3.5948901274310554,-4.0,0.7384974717124502
11.0,-5.0094250506642615,2.2487067197410053,4.0,-1.918012286273434,5.242860044718435,-5.0,2.767663437561299
8.0,-5.173310626166113,-0.668154461959881,5.0,-2.386262072645535,3.1316586959522263,-3.0,-0.1723665528496284
9.0,-4.893326892825468,1.1292118517872005,4.0,-3.4249267315725067,5.047656586063562,-4.0,0.6224692450239347
8.0,-4.787991525170355,-2.039328677384231,5.0,-3.7843744152995673,3.2925477106261347,-3.0,-0.7937720023697046
10.0,-4.6805989477551195,-0.04710430174847624,4.0,-1.8186526012043223,5.5535265011813975,-4.0,-0.27510365893004257
11.0,-5.391743218549127,-0.3487085158056717,3.0,-2.4492461970645003,3.8907711996435497,-2.0,0.6145244086433234
12.0,-5.0734473920899505,0.45061584408188315,6.0,-2.442471853531306,4.458807179564829,-3.0,2.3030492279145234
10.0,-4.8831152674929115,-0.7390538576667172,4.0,-1.4433089287249716,5.3527392655317945,-3.0,-0.5027593417996368
12.0,-5.224988870898902,-0.2629451913433356,4.0,-1.0612461786940441,4.072949465789317,-3.0,1.8354071534710823
9.0,-4.217360834855645,1.6520943428830126,1.0,-2.2180357770894474,4.930443200398037,-3.0,0.3866977064648324
8.0,-4.71670871793864,-0.8735284744764349,1.0,-2.272478965527889,3.183403398506176,-3.0,-0.591165971216808
10.0,-4.593073931721627,-3.2131542014773586,3.0,-1.599885573508893,5.757050724315387,-3.0,-0.6709756342058434
10.0,-4.810671948436159,3.4991678084108413,3.0,-3.0855484557596604,7.117896566660926,-4.0,3.8146894943875225
10.0,-4.422858344010864,2.762908157380973,2.0,-1.8214775562018424,8.350650641491953,-2.0,2.336686787542821
8.0,-5.0129756691372105,-2.5845253902112373,3.0,-1.5584912225422767,5.109401775999727,-3.0,-0.5888999101773108
10.0,-5.5809584812753625,1.3794156104903887,5.0,-1.4558158332658966,5.945844968956624,-4.0,1.2649550150317002
9.0,-4.7414947534702545,-1.0059495411026862,4.0,-3.549402162001972,2.863249192511013,-3.0,-0.8024607778682695
11.0,-5.39285903597842,0.5269744306621191,1.0,-2.6090842158471528,6.803281191566706,-4.0,1.1150789995469765
10.0,-5.321615476396504,0.5884482580269874,3.0,-2.7026106022587735,5.931474205668927,-2.0,0.49337351939958135
9.0,-4.7413249535167274,-0.468815600632644,2.0,-1.9200904364726297,4.41927986605852,-1.0,-0.6990067355086601
9.0,-4.549387861725467,-1.567531331172793,2.0,-1.6154043361856127,6.484616960346811,-4.0,-1.196755415922912
9.0,-4.964230742241414,-1.3810821046325188,2.0,-0.8026316740432149,4.69462870802559,-3.0,-0.7633375557494609
10.0,-4.865994742729238,-1.832383830962485,2.0,-2.3959723842944585,4.450369780382532,-5.0,-0.6794368846413327
11.0,-4.07631462397356,-1.6636444164608895,1.0,-2.398057998647371,5.57040191051299,-3.0,-0.8636520351632566
9.0,-4.9617943914389935,-0.13435658009871052,3.0,-1.0802623848970023,3.7239746002036176,-4.0,-0.36991830602107223
11.0,-3.745474460017841,-1.4315199782215036,2.0,-1.7627384491757558,6.225949717279938,-4.0,-1.4526152576233362
9.0,-4.829946943161837,1.3641041314252398,-1.0,-0.985878791049621,3.732812225687788,-4.0,0.8061049872319425
9.0,-5.955511430970324,2.9744923106718546,6.0,-1.769017597592131,3.7399342522121763,-2.0,2.896265958514432
10.0,-4.711752173131402,-1.160106482740086,5.0,-2.9256932949706167,3.9083722539099988,-2.0,-0.6602175355227075
9.0,-4.73491293464096,0.47880900107075414,2.0,-3.0665026838222453,5.911400045019347,-3.0,-0.09783081270998385
9.0,-4.407359948270226,0.9993702206058677,3.0,-3.2412097992471436,4.25986956617635,-4.0,0.03939134251719911
9.0,-4.654119855842991,0.9440045418385488,1.0,-1.4703585321932215,3.3824050587593977,-2.0,0.20048959566683888
12.0,-5.097712551282134,0.15191053583217481,6.0,-1.0491225415303935,4.273184000077042,-4.0,2.0468287783981305
10.0,-5.707116644618882,1.4853648367194447,6.0,-0.5205102868908951,4.961549155183416,-5.0,1.3445846633804448
9.0,-5.117102028176647,0.9644979053613144,3.0,-1.3255157341414079,3.582833019602737,-3.0,0.5440024872645035
10.0,-5.380441859046234,-2.4753248446545957,5.0,-1.0697291379720113,3.6179826691587875,-4.0,-0.4069081923704705
10.0,-5.380613091857104,1.7383121287785464,3.0,-2.4640130661229476,7.533555600919501,-2.0,1.6816273274234463
10.0,-4.645181815680767,1.7745816745334841,1.0,-2.925132653395085,3.9673215154233357,-3.0,1.2366435186085474
11.0,-4.228614586765521,-1.5265722083571631,2.0,-1.3199365340659575,4.612349157472392,-2.0,-0.5605463768568654
11.0,-4.838795817427898,0.07587567089520406,3.0,-1.6658553982084794,4.559315599040857,-2.0,0.5609880034584057
9.0,-5.5582416157200605,1.3666579856221388,2.0,-1.914044500527286,4.49437183067547,-4.0,0.9734953529699029
9.0,-4.827329713317144,-0.41862763915872314,3.0,-1.6901028154936082,5.745616087962922,-4.0,-0.5828722148460623
10.0,-4.3988733160833045,2.1459560955320236,3.0,-1.7414516140334353,6.13777154056646,-3.0,1.4953437247390564
8.0,-5.3284331830082925,4.7277449892387216,3.0,-0.972946512117151,4.6328546821620895,-2.0,6.520146844952726
8.0,-5.057330681994466,-1.5719720652699647,3.0,-0.9640115321464353,3.5162260560891814,-4.0,-0.6493817719038626
11.0,-5.170756800773469,-2.7620892063075497,1.0,-1.5646237181277223,6.529328273418684,-4.0,0.2726504289966304
12.0,-5.529325966704573,0.6076371912097515,2.0,-1.3233577019496574,4.885590690563981,-3.0,2.331848662280293
